node_id,segment,lat,lon,target_sog_knots,actual_sog_knots,required_sws_knots,clamped_sws_knots,distance_nm,time_h,fuel_mt,cum_distance_nm,cum_time_h,cum_fuel_mt,beaufort,wave_height_m,current_knots,heading_deg
68,3,21.42993717840571,66.0140037877382,11.990467392735656,11.990467392735656,12.05322265625,12.05322265625,11.999999999999432,1.000795015486181,1.237255441324344,845.2439546858984,70.58362348596405,94.45290243801189,2,0.7599999904632568,0.2173284314106144,138.6999169596002
69,3,21.27972638091531,66.15556708753768,11.990467392735656,11.990467392735656,12.0001220703125,12.0001220703125,12.000000000000682,1.0007950154862855,1.220975153899352,857.2439546858991,71.58441850145034,95.67387759191124,2,0.7599999904632568,0.0,138.75146626712936
70,3,21.129397541561023,66.29684147385288,11.990467392735656,11.990467392735656,12.071533203125,12.071533203125,11.999999999999773,1.0007950154862095,1.2429027087079638,869.2439546858989,72.58521351693655,96.9167803006192,2,0.7400000095367432,0.09719222043811888,138.80256510984813
71,3,20.97895181344168,66.43782954531436,11.990467392735656,11.990467392735656,12.06787109375,12.06787109375,11.999999999999886,1.000795015486219,1.2417718834257117,881.2439546858988,73.58600853242277,98.15855218404491,1,0.7400000095367432,0.09719222043811888,138.8532152129319
72,3,20.828390342664054,66.57853388999213,11.990467392735656,11.990467392735656,12.06787109375,12.06787109375,12.000000000000455,1.0007950154862666,1.2417718834257705,893.2439546858992,74.58680354790903,99.40032406747068,1,0.7400000095367432,0.09719222043811888,138.9034182866985
73,3,20.67771426841554,66.7189570854568,11.990467392735654,11.990467392735654,12.2125244140625,12.2125244140625,11.999999999999886,1.0007950154862193,1.286963320968233,905.2439546858991,75.58759856339525,100.6872873884389,1,0.7200000286102295,0.29157668545230675,138.9531760265987
74,3,20.52692472303643,66.85910169884164,11.990467392735654,11.990467392735654,12.4871826171875,12.4871826171875,11.999999999999659,1.0007950154862002,1.3757617283626775,917.2439546858988,76.58839357888145,102.06304911680158,1,0.7400000095367432,0.5233961099167365,139.00249011327364
75,3,20.37602283209166,66.99897028690559,11.990467392735654,11.990467392735654,12.33154296875,12.33154296875,12.000000000000455,1.0007950154862666,1.324957953048128,929.2439546858992,77.58918859436771,103.3880070698497,1,0.7599999904632568,0.35043154112978575,139.05136221256942
76,3,20.22500971444217,67.13856539609694,11.990467392735654,11.990467392735654,12.188720703125,12.188720703125,11.999999999999659,1.0007950154862002,1.2794526302478693,941.2439546858989,78.58998360985392,104.66745970009758,2,0.7599999904632568,0.29157668545230675,139.099793975579
77,3,20.073886482315842,67.27788956261784,11.990467392735654,11.990467392735654,12.4725341796875,12.4725341796875,12.0,1.0007950154862288,1.3709257788620708,953.2439546858989,79.59077862534015,106.03838547895965,2,0.7599999904632568,0.4859611102365778,139.14778703867748
78,3,19.92265424137789,67.41694531248967,11.990467392735656,11.990467392735656,12.3992919921875,12.3992919921875,12.000000000000227,1.0007950154862475,1.3469159531351176,965.2439546858991,80.5915736408264,107.38530143209478,2,0.7599999904632568,0.4346568628212288,139.1953430235404
79,3,19.771314090800963,67.555735161619,11.990467392735656,11.990467392735656,12.0623779296875,12.0623779296875,11.999999999999432,1.000795015486181,1.240076931895292,977.2439546858985,81.59236865631257,108.62537836399007,2,0.7599999904632568,0.09719222043811888,139.2424635372136
80,3,19.619867123334654,67.69426161586426,11.990467392735654,11.990467392735654,12.2784423828125,12.2784423828125,12.000000000000114,1.0007950154862382,1.3079154336968535,989.2439546858986,82.5931636717988,109.93329379768691,3,0.7599999904632568,0.2749011274547865,139.28915017208845
81,3,19.468314425374704,67.83252717110335,11.990467392735653,11.990467392735653,12.28759765625,12.28759765625,12.000000000000341,1.0007950154862573,1.3108433101615653,1001.243954685899,83.59395868728507,111.24413710784847,3,0.7599999904632568,0.30734877606962463,139.33540450600645
82,3,19.31665707703168,67.97053431330148,11.990467392735654,11.990467392735654,12.3681640625,12.3681640625,12.000000000000114,1.0007950154862382,1.3367972613911623,1013.2439546858991,84.5947537027713,112.58093436923964,3,0.7599999904632568,0.4859611102365778,139.38122810223712
83,3,19.164896152199308,68.10828551858005,11.990467392735653,11.990467392735653,12.364501953125,12.364501953125,12.000000000000227,1.000795015486248,1.3356101696645408,1025.2439546858993,85.59554871825755,113.91654453890418,2,0.7599999904632568,0.4859611102365778,139.42662250955252
84,3,19.013032718622267,68.24578325328585,11.990467392735653,11.990467392735653,12.2198486328125,12.2198486328125,11.999999999999545,1.0007950154861909,1.2892802019224479,1037.2439546858989,86.59634373374374,115.20582474082663,2,0.7599999904632568,0.29157668545230675,139.47158926224895
85,3,18.861067837963645,68.38302997406103,11.990467392735653,11.990467392735653,12.0733642578125,12.0733642578125,12.0,1.0007950154862288,1.243468378705802,1049.2439546858989,87.59713874922997,116.44929311953243,2,0.7799999713897705,0.09719222043811888,139.51612988016626
86,3,18.709002565871963,68.5200281279136,11.990467392735654,11.990467392735654,11.9873046875,11.9873046875,12.0,1.0007950154862288,1.2170669445596238,1061.2439546858989,88.5979337647162,117.66636006409205,2,0.7799999713897705,0.13745056372739325,139.56024586876606
87,3,18.556837952047726,68.65678015228839,11.990467392735654,11.990467392735654,11.925048828125,11.925048828125,12.000000000000227,1.0007950154862477,1.1982028068984727,1073.243954685899,89.59872878020245,118.86456287099053,2,0.7799999713897705,0.09719222043811888,139.60393871913018
88,3,18.40457504030961,68.79328847513861,11.990467392735654,11.990467392735654,11.9451904296875,11.9451904296875,12.0,1.0007950154862288,1.204284419412726,1085.243954685899,90.59952379568868,120.06884729040326,2,0.7799999713897705,0.2173284314106144,139.64720990803278
89,3,18.252214868660182,68.92955551499789,11.990467392735656,11.990467392735656,12.0257568359375,12.0257568359375,22.993953523669916,1.9176861727342378,2.3546127536133183,1108.237908209569,92.51720996842292,122.42346004401658,2,0.7799999713897705,0.4123516911821798,139.69006089792805
90,4,17.96,69.19,11.990467392735654,11.990467392735654,12.254638671875,12.254638671875,11.999999999999773,1.0007950154862097,1.3003233656926403,1120.2379082095688,93.51800498390912,123.72378340970921,3,0.800000011920929,0.40073380614459897,143.38131287259571
91,4,17.799543520250094,69.31521039630857,11.990467392735653,11.990467392735653,12.313232421875,12.313232421875,12.0,1.0007950154862288,1.3190646032097373,1132.2379082095688,94.51879999939536,125.04284801291895,3,0.800000011920929,0.38876888175247554,143.41975510000293
92,4,17.639007543271358,69.44019578154918,11.990467392735654,11.990467392735654,12.294921875,12.294921875,11.999999999999773,1.0007950154862097,1.3131887548923593,1144.2379082095686,95.51959501488156,126.35603676781132,3,0.8199999928474426,0.30734877606962463,143.4577948954072
93,4,17.47839297451168,69.56495860896896,11.990467392735653,11.990467392735653,12.218017578125,12.218017578125,12.000000000000227,1.000795015486248,1.2887007212171864,1156.2379082095688,96.5203900303678,127.6447374890285,3,0.8399999737739563,0.2173284314106144,143.49543373711037
94,4,17.31770071417351,69.68950132071502,11.990467392735653,11.990467392735653,12.060546875,12.060546875,12.0,1.0007950154862288,1.2395122909859297,1168.2379082095688,97.52118504585404,128.88424978001444,3,0.8600000143051147,0.09719222043811888,143.53267308698526
95,4,17.156931657280026,69.81382634795015,11.990467392735654,11.990467392735654,11.983642578125,11.983642578125,11.999999999999773,1.0007950154862097,1.2159518471535524,1180.2379082095686,98.52198006134024,130.100201627168,3,0.8799999952316284,0.13745056372739325,143.56951439050607
96,4,16.996086693740796,69.93793611096858,11.990467392735653,11.990467392735653,11.8243408203125,11.8243408203125,11.999999999999773,1.00079501548621,1.1681016898956056,1192.2379082095683,99.52277507682645,131.26830331706358,3,0.8999999761581421,0.30734877606962463,143.60595907683415
97,4,16.835166708416963,70.06183301931141,11.99046739273565,11.99046739273565,11.74560546875,11.74560546875,12.0,1.000795015486229,1.1449224243828386,1204.2379082095683,100.52357009231268,132.4132257414464,3,0.8999999761581421,0.40073380614459897,143.64200855892426
98,4,16.674172581185847,70.18551947188183,11.990467392735653,11.990467392735653,11.719970703125,11.719970703125,12.000000000000227,1.000795015486248,1.1374423990863216,1216.2379082095686,101.52436510779893,133.55066814053274,3,0.9200000166893005,0.5233961099167365,143.67766423356605
99,4,16.5131051870051,70.30899785706013,11.99046739273565,11.99046739273565,11.719970703125,11.719970703125,12.0,1.000795015486229,1.1374423990863003,1228.2379082095686,102.52516012328516,134.68811053961903,3,0.9399999976158142,0.5233961099167365,143.71292748147363
100,4,16.351965395976357,70.43227055281848,11.990467392735653,11.990467392735653,11.529541015625,11.529541015625,12.000000000000227,1.000795015486248,1.082893858303181,1240.2379082095688,103.52595513877141,135.7710043979222,3,0.9399999976158142,0.5831533709046135,143.74779966733996
101,4,16.1907540734084,70.55533992683552,11.990467392735653,11.990467392735653,11.5753173828125,11.5753173828125,12.000000000000227,1.000795015486248,1.0958435554847012,1252.237908209569,104.52675015425766,136.8668479534069,3,0.9599999785423279,0.4346568628212288,143.78228213994325
102,4,16.02947207987981,70.67820833661061,11.990467392735653,11.990467392735653,11.8792724609375,11.8792724609375,12.0,1.0007950154862288,1.1844571795985308,1264.237908209569,105.52754516974389,138.05130513300543,3,0.9800000190734863,0.35043154112978575,143.8163762321846
103,4,15.868120271301182,70.80087812957798,11.990467392735654,11.990467392735654,11.961669921875,11.961669921875,11.999999999999773,1.0007950154862097,1.2092755631967034,1276.2379082095688,106.52834018523009,139.26058069620214,3,0.9800000190734863,0.6223338984001274,143.85008326118705
104,4,15.706699498976826,70.92335164322049,11.99046739273565,11.99046739273565,11.8536376953125,11.8536376953125,12.000000000000227,1.000795015486248,1.1768057496158344,1288.237908209569,107.52913520071634,140.43738644581796,3,0.9800000190734863,0.4859611102365778,143.88340452833071
105,4,15.545210609666068,71.04563120518324,11.99046739273565,11.99046739273565,11.9873046875,11.9873046875,11.999999999999773,1.00079501548621,1.2170669445596007,1300.2379082095688,108.52993021620254,141.65445339037757,3,0.9800000190734863,0.4859611102365778,143.9163413193806
106,4,15.383654445643995,71.16771913338684,11.990467392735649,11.990467392735649,12.012939453125,12.012939453125,12.000000000000227,1.0007950154862482,1.2248917209135983,1312.237908209569,109.53072523168879,142.87934511129117,3,0.9800000190734863,0.35043154112978575,143.94889490449356
107,4,15.222031844761824,71.28961773614049,11.990467392735649,11.990467392735649,11.9580078125,11.9580078125,12.0,1.0007950154862293,1.208165230673895,1324.237908209569,110.53152024717502,144.08751034196507,3,0.9800000190734863,0.2749011274547865,143.9810665383356
108,4,15.0603436405068,71.41132931225471,11.99046739273565,11.99046739273565,11.822509765625,11.822509765625,11.999999999999773,1.00079501548621,1.1675591158327956,1336.2379082095688,111.53231526266123,145.25506945779787,3,1.0,0.30734877606962463,144.01285746011462
109,4,14.898590662061642,71.53285615115392,11.990467392735647,11.990467392735647,11.81884765625,11.81884765625,12.000000000000227,1.0007950154862484,1.1664744718020355,1348.237908209569,112.53311027814748,146.42154392959992,3,1.0199999809265137,0.7401939087243625,144.04426889367625
110,4,14.73677373436354,71.65420053298864,11.990467392735647,11.990467392735647,11.9085693359375,11.9085693359375,11.999999999999773,1.0007950154862104,1.193242198471119,1360.2379082095688,113.53390529363368,147.61478612807105,3,1.0199999809265137,0.30734877606962463,144.07530204756435
111,4,14.574893678162761,71.77536472874739,11.990467392735646,11.990467392735646,11.9580078125,11.9580078125,11.999999999999773,1.0007950154862104,1.2081652306738722,1372.2379082095686,114.53470030911988,148.82295135874492,3,1.0199999809265137,0.2749011274547865,144.10595811507065
112,4,14.41295131008078,71.89635100036847,11.990467392735642,11.990467392735642,12.1209716796875,12.1209716796875,17.253822174873676,1.4389616025582797,1.8091151723879637,1389.4917303844422,115.97366191167816,150.6320665311329,3,1.0,0.5233961099167365,144.13623827431866
113,5,14.18,72.07,11.990467392735642,11.990467392735642,12.2802734375,12.2802734375,11.999999999999773,1.0007950154862109,1.3085006598442144,1401.491730384442,116.97445692716437,151.9405671909771,3,0.9800000190734863,0.8304107523891374,140.6732913081536
114,5,14.025360048274443,72.20055477925067,11.990467392735638,11.990467392735638,12.261962890625,12.261962890625,11.999999999999773,1.000795015486211,1.302656248679482,1413.4917303844418,117.97525194265057,153.2432234396566,3,0.9599999785423279,0.49558503967639433,140.70510237686446
115,5,13.870650244583084,72.33093359722214,11.990467392735635,11.990467392735635,12.4139404296875,12.4139404296875,12.000000000000682,1.0007950154862872,1.3516953064611954,1425.4917303844425,118.97604695813686,154.5949187461178,3,0.9399999976158142,0.8960680364275081,140.73652909424285
116,5,13.7158714831209,72.46113862849901,11.990467392735637,11.990467392735637,12.39013671875,12.39013671875,11.999999999999773,1.0007950154862113,1.3439345859009613,1437.4917303844422,119.97684197362307,155.93885333201877,3,0.9200000166893005,1.014716617489479,140.76757251859505
117,5,13.561024654088378,72.59117204060496,11.990467392735631,11.990467392735631,12.430419921875,12.430419921875,12.0,1.0007950154862306,1.3570855777839024,1449.4917303844422,120.9776369891093,157.29593890980266,2,0.9200000166893005,0.9911700793527887,140.79823369511007
118,5,13.406110643745686,72.72103599408304,11.990467392735633,11.990467392735633,12.3956298828125,12.3956298828125,12.000000000000455,1.0007950154862684,1.3457228777084083,1461.4917303844427,121.97843200459556,158.64166178751105,2,0.9200000166893005,0.783588729203391,140.8285136559315
119,5,13.251130334466582,72.8507326425759,11.99046739273563,11.99046739273563,12.415771484375,12.415771484375,11.999999999999773,1.0007950154862117,1.352293519363419,1473.4917303844425,122.97922702008178,159.99395530687448,2,0.8999999761581421,0.6803455672047822,140.8584134202017
120,5,13.096084604791972,72.9802641329061,11.990467392735633,11.990467392735633,12.181396484375,12.181396484375,12.0,1.0007950154862306,1.2771475414877966,1485.4917303844425,123.98002203556801,161.2711028483623,2,0.8999999761581421,0.29157668545230675,140.8879339940561
121,5,12.940974329483192,73.10963260515658,11.990467392735635,11.990467392735635,12.060546875,12.060546875,12.0,1.0007950154862304,1.2395122909859317,1497.4917303844425,124.98081705105425,162.51061513934823,2,0.8999999761581421,0.09719222043811888,140.91707637070795
122,5,12.785800379574962,73.2388401927511,11.990467392735637,11.990467392735637,12.0001220703125,12.0001220703125,11.999999999999545,1.0007950154861922,1.2209751538992384,1509.491730384442,125.98161206654044,163.73159029324748,2,0.8999999761581421,0.0,140.94584153045176
123,5,12.630563622428093,73.36788902253481,11.990467392735635,11.990467392735635,12.0001220703125,12.0001220703125,12.0,1.0007950154862304,1.220975153899285,1521.491730384442,126.98240708202667,164.95256544714675,2,0.8999999761581421,0.0,140.97423044071476
124,5,12.475264921781838,73.49678121485485,11.990467392735638,11.990467392735638,11.9378662109375,11.9378662109375,11.999999999999773,1.000795015486211,1.2020705487985999,1533.4917303844418,127.98320209751287,166.15463599594534,2,0.8999999761581421,0.09719222043811888,141.0022440560935
125,5,12.319905137806,73.62551888364092,11.990467392735631,11.990467392735631,11.8096923828125,11.8096923828125,12.000000000000227,1.0007950154862497,1.1637658010635727,1545.491730384442,128.98399711299913,167.3184017970089,1,0.9200000166893005,0.29157668545230675,141.02988331838046
126,5,12.164485127152723,73.75410413648605,11.990467392735644,11.990467392735644,11.7474365234375,11.7474365234375,12.000000000000227,1.0007950154862486,1.1454579631621598,1557.4917303844422,129.9847921284854,168.46385976017106,1,0.9200000166893005,0.38876888175247554,141.05714915661156
127,5,12.009005743008043,73.88253907472722,11.99046739273566,11.99046739273566,11.59912109375,11.59912109375,11.999999999999773,1.0007950154862093,1.1026180104225587,1569.491730384442,130.9855871439716,169.56647777059362,1,0.9200000166893005,0.4346568628212288,141.08404248709334
128,5,11.8534678351431,74.01082579352615,11.990467392735653,11.990467392735653,11.9342041015625,11.9342041015625,12.000000000000455,1.0007950154862668,1.2009646316751736,1581.4917303844425,131.98638215945786,170.76744240226878,1,0.9200000166893005,0.09719222043811888,141.11056421343022
129,5,11.697872249965128,74.1389663819501,11.990467392735644,11.990467392735644,11.8536376953125,11.8536376953125,11.999999999999545,1.0007950154861918,1.1768057496157684,1593.491730384442,132.98717717494407,171.94424815188455,0,0.9200000166893005,0.13745056372739325,141.1367152265898
130,5,11.542219830568152,74.26696292305253,11.990467392735665,11.990467392735665,11.9158935546875,11.9158935546875,12.000000000000227,1.0007950154862468,1.1954452195650014,1605.4917303844422,133.9879721904303,173.13969337144954,1,0.9200000166893005,0.5233961099167365,141.16249640489153
131,5,11.386511416783401,74.39481749395406,11.990467392735638,11.990467392735638,11.968994140625,11.968994140625,12.000000000000227,1.000795015486249,1.2114982686695674,1617.4917303844425,134.98876720591656,174.3511916401191,1,0.9200000166893005,0.30734877606962463,141.18790861408448
132,5,11.230747845229503,74.52253216592315,11.990467392735667,11.990467392735667,11.983642578125,11.983642578125,12.000000000000227,1.0007950154862466,1.2159518471535973,1629.4917303844427,135.9895622214028,175.56714348727272,2,0.8999999761581421,0.29157668545230675,141.21295270735885
133,5,11.074929949362355,74.65010900445695,11.990467392735626,11.990467392735626,11.8975830078125,11.8975830078125,11.999999999999773,1.0007950154862122,1.189942744214713,1641.4917303844425,136.990357236889,176.75708623148742,2,0.8999999761581421,0.2749011274547865,141.23762952537692
134,5,10.919058559524803,74.77755006936214,11.990467392735596,11.990467392735596,12.2381591796875,12.2381591796875,12.000000000000455,1.0007950154862715,1.2950845661041839,1653.491730384443,137.99115225237526,178.0521707975916,2,0.8999999761581421,0.09719222043811888,141.26193989630582
135,5,10.76313450299602,74.90485741483575,11.990467392735534,11.990467392735534,12.3846435546875,12.3846435546875,11.999999999999318,1.000795015486182,1.3421478790682146,1665.4917303844422,138.99194726786143,179.39431867665982,2,0.9399999976158142,0.29157668545230675,141.28588463588252
136,5,10.607158604040661,75.03203308954589,11.990467392735463,11.990467392735463,12.1978759765625,12.1978759765625,12.08702341486537,1.008052732138566,1.2916373412616067,1677.5787537993076,140.0,180.68595601792143,1,0.9599999785423279,0.19438444087623777,141.309464547382
